x_m y_m sigma_xx_Pa sigma_xy_Pa sigma_yy_Pa von_mises_Pa sigma_max_principal_Pa sigma_min_principal_Pa sigma_tension_Pa sigma_comp_mag_Pa
3.2956034379e-04 8.1885525449e-05 -3.9472915531e+00 -1.0096548105e+01 -1.8152983235e+00 1.7582404505e+01 7.2699110358e+00 -1.3032500912e+01 7.2699110358e+00 1.3032500912e+01
-2.8806186704e-04 6.2254452254e-05 -6.3019505179e+00 2.9408084899e+01 -8.6866280116e+00 5.0923929670e+01 2.1906655239e+01 -3.6895233768e+01 2.1906655239e+01 3.6895233768e+01
-2.1746706566e-04 4.3096697580e-05 8.7642771433e+01 3.8703999982e+01 -2.8397858371e+01 1.2079804609e+02 9.9365240960e+01 -4.0120327897e+01 9.9365240960e+01 4.0120327897e+01
-2.0560261084e-04 4.4293080785e-05 8.6774058093e+01 3.5351241698e+01 -3.1091823421e+01 1.1902784155e+02 9.6561873699e+01 -4.0879639027e+01 9.6561873699e+01 4.0879639027e+01
-1.6801832873e-04 8.9105772619e-05 1.2777910674e+01 1.7822046239e+01 -2.9066077861e+01 4.7600936238e+01 1.9338329757e+01 -3.5626496944e+01 1.9338330399e+01 3.5626496944e+01
-2.7397001533e-04 4.0180696000e-05 7.3734611842e+01 4.5609249510e+01 -7.2385694000e+00 1.0562653050e+02 9.4231527037e+01 -2.7735484595e+01 9.4231527037e+01 2.7735484595e+01
-1.6357791743e-04 9.9160158428e-05 2.6231823378e+00 1.5284757210e+01 -2.8463148813e+01 3.7755333884e+01 8.8780689432e+00 -3.4718035419e+01 8.8779444723e+00 3.4718035419e+01
3.0611958851e-04 3.0018616870e-05 -1.1531991875e+00 -9.3822302824e+00 -9.7310204190e+00 1.7865548652e+01 4.8725695200e+00 -1.5756789126e+01 4.8725694882e+00 1.5756789126e+01
-1.1770192603e-04 1.0831352489e-04 -8.5634430048e-01 9.2913702447e+00 -3.0771479078e+01 3.0496192986e+01 1.7930735406e+00 -3.3420896919e+01 1.8025336863e+00 3.3420896919e+01
-1.1940247013e-04 1.0632870520e-04 8.9925910295e-01 9.5781031671e+00 -3.0918656739e+01 3.2161320528e+01 3.5586482462e+00 -3.3578045882e+01 3.5564339415e+00 3.3578045882e+01
-1.2211637459e-04 1.0647360582e-04 6.3916050615e-01 9.9088897125e+00 -3.0738474258e+01 3.2137529606e+01 3.5049544928e+00 -3.3604268245e+01 3.5039027418e+00 3.3604268245e+01
-1.2384498401e-04 1.0449941848e-04 2.3967545940e+00 1.0231736441e+01 -3.0878485678e+01 3.3828119013e+01 5.2898080764e+00 -3.3771539160e+01 5.2898243509e+00 3.3771539160e+01
-2.6726370216e-04 6.5403032128e-05 3.9646493815e+00 3.1115942395e+01 -1.3074813378e+01 5.5862616967e+01 2.7697214957e+01 -3.6807378946e+01 2.7697214957e+01 3.6807378946e+01
-2.6943016730e-04 6.6303627545e-05 1.1214450118e-01 3.0033458494e+01 -1.2789043620e+01 5.3188503526e+01 2.4369947270e+01 -3.7046846393e+01 2.4369947270e+01 3.7046846393e+01
-2.6910858117e-04 6.8771811336e-05 -5.1576269039e+00 2.8019062789e+01 -1.3320836793e+01 4.9025361878e+01 1.9065574030e+01 -3.7544037726e+01 1.9065574030e+01 3.7544037726e+01
-2.7155705205e-04 6.7242634254e-05 -3.8575756030e+00 2.8824757615e+01 -1.2584189605e+01 5.0475263789e+01 2.0921024530e+01 -3.7362789738e+01 2.0921024530e+01 3.7362789738e+01
-2.7103448645e-04 6.9830302355e-05 -9.1061233373e+00 2.6664854471e+01 -1.3256073576e+01 4.6302371896e+01 1.5551588422e+01 -3.7913785335e+01 1.5551588422e+01 3.7913785335e+01
-2.7349795006e-04 6.8458774628e-05 -8.3485961004e+00 2.7295030485e+01 -1.2550580180e+01 4.7385293960e+01 1.6908324084e+01 -3.7807500364e+01 1.6908324084e+01 3.7807500364e+01
-2.7569867923e-04 7.0008778758e-05 -1.3837903543e+01 2.5217300661e+01 -1.2695110765e+01 4.3645299145e+01 1.1932118056e+01 -3.8465132364e+01 1.1932118056e+01 3.8465132364e+01
-2.7794479295e-04 6.8032727219e-05 -1.1610160445e+01 2.6466372583e+01 -1.1822496956e+01 4.5814410151e+01 1.4734633333e+01 -3.8167290734e+01 1.4734633333e+01 3.8167290734e+01
-2.7036965350e-04 7.2536772655e-05 -1.3994481935e+01 2.4417822202e+01 -1.4046589365e+01 4.2267671030e+01 1.0382715597e+01 -3.8423786897e+01 1.0382715597e+01 3.8423786897e+01
-2.6506055287e-04 6.4546401345e-05 7.6880316156e+00 3.2081912834e+01 -1.3431738856e+01 5.8486652558e+01 3.0895430983e+01 -3.6639138212e+01 3.0895430983e+01 3.6639138212e+01
-2.6281965303e-04 6.3732680692e-05 1.1285495108e+01 3.2944441222e+01 -1.3849633595e+01 6.1060284184e+01 3.3971102264e+01 -3.6535240756e+01 3.3971102264e+01 3.6535240756e+01
-2.6308065146e-04 6.1310673818e-05 1.6994157757e+01 3.4657777902e+01 -1.3555104303e+01 6.5589197991e+01 3.9587467840e+01 -3.6148414392e+01 3.9587467840e+01 3.6148414391e+01
-2.6054121148e-04 6.2960560031e-05 1.4760614489e+01 3.3713113238e+01 -1.4319581437e+01 6.3581351611e+01 3.6929226994e+01 -3.6488193943e+01 3.6929226994e+01 3.6488193943e+01
-2.6077635085e-04 6.0562609557e-05 2.0453177322e+01 3.5356431073e+01 -1.4076992105e+01 6.8140290832e+01 4.2528907862e+01 -3.6152722646e+01 4.2528907862e+01 3.6152722646e+01
-2.5822464279e-04 6.2229303961e-05 1.8114860165e+01 3.4393981861e+01 -1.4834115076e+01 6.6043780582e+01 3.9770767052e+01 -3.6490021946e+01 3.9770767052e+01 3.6490021947e+01
-1.1838853506e-04 1.0421336991e-04 2.9407768502e+00 9.5352561226e+00 -3.1253728072e+01 3.3905127622e+01 5.4186589485e+00 -3.3731610170e+01 5.4193321759e+00 3.3731610170e+01
-2.5790650641e-04 3.9158037299e-05 8.5985767958e+01 4.7556256337e+01 -1.4709852869e+01 1.1995077846e+02 1.0489157178e+02 -3.3615656691e+01 1.0489157178e+02 3.3615656691e+01
-2.9739362386e-04 5.3262917739e-05 2.2467203874e+01 3.3705119929e+01 -5.3870818723e+00 6.3105311700e+01 4.4973929698e+01 -2.7893807696e+01 4.4973929698e+01 2.7893807696e+01
-2.7749929771e-04 2.1034634907e-05 1.5579862394e+02 5.9576998181e+01 -1.4033565089e+00 1.7082048730e+02 1.7582088804e+02 -2.1425620611e+01 1.7582088804e+02 2.1425620611e+01
6.9807511838e-05 1.1010206170e-04 -1.7539382677e+00 5.3319128238e+00 -2.0542959695e+01 1.8721903257e+01 -3.3935309599e-01 -2.1957544866e+01 4.0205435651e-01 2.1957544867e+01
-2.9549942751e-04 5.1963793713e-05 2.8184269651e+01 3.4250637490e+01 -5.2755507619e+00 6.5976331307e+01 4.9545812085e+01 -2.6637093196e+01 4.9545812085e+01 2.6637093196e+01
-2.6920494455e-04 3.6797648425e-05 8.8493663995e+01 4.8455752005e+01 -9.0525413310e+00 1.1907613377e+02 1.0846919922e+02 -2.9028076552e+01 1.0846919922e+02 2.9028076553e+01
-3.4204476472e-04 3.6727482826e-05 4.7180508622e+01 3.7639445702e+01 9.4348098245e+00 7.2850329153e+01 7.0367816370e+01 -1.3752497924e+01 7.0367816370e+01 1.3752498596e+01
-6.1710591415e-05 5.2143360365e-05 7.8814226183e+01 2.3469708630e-01 -4.3199295731e+01 1.0566686782e+02 7.8814259807e+01 -4.3199329355e+01 7.8814259807e+01 4.3199329355e+01
9.1960581785e-05 1.3848634825e-04 -1.5809325011e+01 9.2579264957e-01 -1.9881487285e+01 3.6045553000e+00 -1.5764315175e+01 -1.9926497121e+01 -3.6115970743e-03 1.9926504498e+01
5.4443459781e-05 8.6030686229e-05 1.4465208877e+01 2.4406477560e-01 -2.2553058326e+01 3.2063689242e+01 1.4468054890e+01 -2.2555904340e+01 1.4468054846e+01 2.2555904340e+01
-3.0578293975e-04 1.8834003846e-05 1.2981522551e+02 5.8238932990e+01 6.0346475539e+00 1.4719673979e+02 1.5290901387e+02 -1.7059140814e+01 1.5290901387e+02 1.7059140814e+01
7.0103384991e-05 1.1275552149e-04 -3.0733106142e+00 5.7612440846e+00 -2.0031608665e+01 1.7769689285e+01 -1.2931247474e+00 -2.1811794532e+01 9.0965112494e-02 2.1811794516e+01
1.5422324495e-04 1.0306814526e-04 -7.0639157398e+00 -8.4318115279e-01 -1.6933041220e+01 8.6760275974e+00 -6.9893716108e+00 -1.7007585348e+01 -7.6906242782e-05 1.7007585348e+01
1.5469987711e-04 1.0674044356e-04 -7.7315814077e+00 -6.9512635693e-01 -1.6949565548e+01 8.0786356960e+00 -7.6763709844e+00 -1.7004775972e+01 1.8613536515e-05 1.7004775972e+01
-2.3361631436e-04 6.7905525650e-05 2.0923798804e+01 3.1280696071e+01 -2.0538571242e+01 6.4992990526e+01 3.7716334356e+01 -3.7331106795e+01 3.7716334356e+01 3.7331106795e+01
3.3050966792e-04 3.2542510028e-05 -7.4626280135e-01 -1.2072424993e+01 -4.4080068280e+00 2.1145553942e+01 9.6312564456e+00 -1.4785526075e+01 9.6312564456e+00 1.4785526075e+01
-3.3335377798e-04 3.1978502103e-05 5.1304581176e+01 3.2689077529e+01 -1.3792742071e+00 7.2731280645e+01 6.6954077944e+01 -1.7028770974e+01 6.6954077944e+01 1.7028770998e+01
-3.2820066604e-04 3.3938618790e-05 5.0896187476e+01 3.2389432074e+01 -1.5236657066e+00 7.2182131183e+01 6.6360633754e+01 -1.6988111985e+01 6.6360633754e+01 1.6988111974e+01
3.1999054569e-04 9.5422169107e-05 -3.8603519396e+00 -9.3013577156e+00 -3.3331789401e+00 1.6115045310e+01 5.7072603081e+00 -1.2900791188e+01 5.7072603081e+00 1.2900791188e+01
-2.4369981140e-04 3.9402256401e-05 9.1406402381e+01 4.5769283601e+01 -2.0648344217e+01 1.2530136368e+02 1.0772180513e+02 -3.6963746970e+01 1.0772180513e+02 3.6963746970e+01
-2.4658687218e-04 3.9720735313e-05 8.9161756272e+01 4.6122617475e+01 -1.9458817692e+01 1.2340764197e+02 1.0610090460e+02 -3.6397966019e+01 1.0610090460e+02 3.6397966019e+01
-2.7398758415e-04 6.5739383905e-05 -2.4348671183e+00 2.9622407344e+01 -1.1842092797e+01 5.1929697379e+01 2.2843144800e+01 -3.7120104719e+01 2.2843144800e+01 3.7120104719e+01
-2.7182904519e-04 3.7352306216e-05 8.4905148556e+01 4.7704845459e+01 -7.7114162285e+00 1.1514989856e+02 1.0507869109e+02 -2.7884958767e+01 1.0507869109e+02 2.7884958767e+01
-2.6975813826e-04 6.3810585031e-05 5.8173857613e+00 3.2000886843e+01 -1.2311206825e+01 5.7591450003e+01 3.0003528614e+01 -3.6497349627e+01 3.0003528609e+01 3.6497349631e+01
-9.7296885056e-05 9.5310513969e-05 1.2593049424e+01 6.4802711212e+00 -3.3845069090e+01 4.1751857353e+01 1.3479436249e+01 -3.4731455915e+01 1.3479399650e+01 3.4731455915e+01
-2.5530126995e-04 7.1157988281e-05 7.9278546723e-01 2.8301964786e+01 -1.6307171212e+01 5.1197108163e+01 2.1801471308e+01 -3.7315857051e+01 2.1801471308e+01 3.7315857051e+01
-2.0129469950e-04 7.5908983717e-05 2.1371874658e+01 2.5306127074e+01 -2.6055783506e+01 6.0065466226e+01 3.2336858671e+01 -3.7020767519e+01 3.2336858671e+01 3.7020767519e+01
-2.8864432960e-04 5.9597103075e-05 1.9970481340e+00 3.1824961254e+01 -7.9292963262e+00 5.5742579850e+01 2.9216869386e+01 -3.5149117578e+01 2.9216869386e+01 3.5149117578e+01
3.4628533881e-04 3.3969178500e-05 -1.0383464059e+00 -1.3714587464e+01 9.7338222215e-01 2.3812752928e+01 1.3715817222e+01 -1.3780781405e+01 1.3715817222e+01 1.3780781405e+01
-1.0302882271e-04 1.0561109163e-04 1.8819203433e+00 7.3939617519e+00 -3.1928293735e+01 3.1956365772e+01 3.4268296851e+00 -3.3473203079e+01 3.4356647041e+00 3.3473203079e+01
8.2686115628e-05 1.0531611813e-04 -1.8639410917e+00 3.5250341846e+00 -2.1734844042e+01 1.8273532174e+01 -1.2491638472e+00 -2.2349621287e+01 1.7403735145e-02 2.2349621287e+01
7.9720299465e-05 1.0406398468e-04 -8.2765190313e-01 3.4975018198e+00 -2.1741830162e+01 1.9111305218e+01 -2.5082382063e-01 -2.2318658245e+01 2.3076484443e-01 2.2318658245e+01
1.6705513503e-04 7.0500371955e-05 5.1924898864e+00 -5.6831963144e+00 -1.5571148844e+01 2.0506496631e+01 6.6501018710e+00 -1.7028760829e+01 6.6432585368e+00 1.7028760829e+01
-2.9864587252e-04 3.6172891612e-05 6.7537558320e+01 3.8896756504e+01 7.3118313548e-01 8.8815138690e+01 8.5411814959e+01 -1.7143073503e+01 8.5411814959e+01 1.7143073503e+01
2.2530858342e-04 1.0041577239e-04 -4.2641423687e+00 -5.0884415472e+00 -1.2622721326e+01 1.1403917942e+01 -1.8593767538e+00 -1.5027486941e+01 -1.4519836368e-04 1.5027486941e+01
2.2188097490e-04 1.0314445982e-04 -4.3279950356e+00 -4.9972758440e+00 -1.2683981207e+01 1.1280940172e+01 -1.9929342765e+00 -1.5019041967e+01 -1.6850729530e-04 1.5019041967e+01
2.3361506182e-04 8.0888477061e-05 -4.2498350996e+00 -4.7345134970e+00 -1.3425971581e+01 1.1417205947e+01 -2.2461764133e+00 -1.5429630267e+01 2.6511649091e-05 1.5429630267e+01
-1.7360781280e-04 6.5373589917e-05 4.6427811861e+01 2.3679886250e+01 -3.2187688908e+01 7.9480437334e+01 5.3008113366e+01 -3.8767990414e+01 5.3008113366e+01 3.8767990414e+01
-1.3311763208e-04 5.6359780823e-05 6.7942381279e+01 1.5651169895e+01 -3.9100888620e+01 9.6583033243e+01 7.0182986571e+01 -4.1341493913e+01 7.0182986571e+01 4.1341493913e+01
-1.3422549269e-04 5.8197294538e-05 6.4389729619e+01 1.5779693841e+01 -3.8568758141e+01 9.3257953284e+01 6.6752990172e+01 -4.0932018694e+01 6.6752990172e+01 4.0932018694e+01
-1.3738495477e-04 5.8277177217e-05 6.4000433946e+01 1.6507969524e+01 -3.8245914517e+01 9.3048311565e+01 6.6598727444e+01 -4.0844208015e+01 6.6598727444e+01 4.0844208015e+01
-1.8532874841e-04 9.5244412612e-05 1.4301207612e+00 1.7795404686e+01 -2.6676822077e+01 3.9272416248e+01 1.0050589434e+01 -3.5297290750e+01 1.0050588349e+01 3.5297290750e+01
-1.8735656377e-04 9.3356253304e-05 2.9064401581e+00 1.8462154244e+01 -2.6567132036e+01 4.0912696916e+01 1.1790610639e+01 -3.5451302516e+01 1.1790610722e+01 3.5451302516e+01
-1.7083197607e-04 9.7792970049e-05 2.4797565307e+00 1.6179337653e+01 -2.7920744528e+01 3.8448275983e+01 9.4776284903e+00 -3.4918616487e+01 9.4775996343e+00 3.4918616487e+01
1.0644730565e-04 1.5164170072e-04 -1.2399393392e-01 -2.1323503885e+00 -1.7035344613e+01 1.5099482675e+01 1.3802111356e-01 -1.7297359661e+01 7.2843440191e-02 1.7297358568e+01
-3.0925202691e-04 2.5369816483e-05 9.2788330246e+01 4.7676395796e+01 3.6111639871e+00 1.1307121069e+02 1.1348144105e+02 -1.7081946813e+01 1.1348144105e+02 1.7081946813e+01
2.6729291904e-04 7.3901665489e-05 -2.9755960929e+00 -7.0461877120e+00 -1.0977741790e+01 1.4033220391e+01 1.1254146289e+00 -1.5078752511e+01 1.1250807869e+00 1.5078752511e+01
2.6793236819e-04 7.7644107467e-05 -2.9855469251e+00 -7.1917233083e+00 -1.0637224077e+01 1.4108026342e+01 1.3338873056e+00 -1.4956658307e+01 1.3344480778e+00 1.4956658307e+01
2.7194537443e-04 7.8444748927e-05 -2.8977699943e+00 -7.4955292393e+00 -1.0167893930e+01 1.4427503922e+01 1.7968913109e+00 -1.4862555236e+01 1.7968173619e+00 1.4862555236e+01
1.2443335034e-04 1.1841904863e-04 -9.2428731922e+00 -8.6234851063e-02 -1.7002994349e+01 6.7386040994e+00 -9.2323988800e+00 -1.7013468661e+01 -1.2438950701e-07 1.7013468661e+01
1.2457884639e-04 1.2199261699e-04 -1.0136294218e+01 -4.3461161138e-02 -1.7028111034e+01 5.9848057567e+00 -1.0126873412e+01 -1.7037531841e+01 5.8579407306e-08 1.7037531841e+01
-2.9163021589e-04 4.1371600481e-05 6.1481517259e+01 3.6159075463e+01 -1.1546985301e-01 8.2271521490e+01 7.8182508782e+01 -1.6816461376e+01 7.8182508782e+01 1.6816461376e+01
3.4079657684e-04 8.4232403774e-05 -4.8668903198e+00 -9.7490849359e+00 1.7736319386e-01 1.7438146989e+01 7.7231552955e+00 -1.2412682422e+01 7.7231552955e+00 1.2412682422e+01
3.4158911460e-04 8.8498734622e-05 -5.0898328534e+00 -9.3757361915e+00 1.5385904246e-01 1.6858371803e+01 7.2651985934e+00 -1.2201172404e+01 7.2651985934e+00 1.2201172404e+01
3.4849947843e-04 8.1896195612e-05 -5.4336247997e+00 -9.6007069535e+00 1.6824335628e+00 1.7730027689e+01 8.3608406407e+00 -1.2112031878e+01 8.3608406407e+00 1.2112031878e+01
3.4796611227e-04 7.7562708277e-05 -5.1872305092e+00 -1.0029151959e+01 1.8142775749e+00 1.8394375610e+01 8.9335212426e+00 -1.2306474177e+01 8.9335212426e+00 1.2306474177e+01
-3.1350461721e-04 5.0172209361e-05 3.9499640840e+01 2.7772210791e+01 -4.0967990085e+00 6.1466439421e+01 5.3189086261e+01 -1.7786244430e+01 5.3189086261e+01 1.7786244430e+01
1.4193964073e-04 1.2297994408e-04 -9.8081528096e+00 -6.2466394036e-01 -1.6957471582e+01 6.2884436538e+00 -9.7521775593e+00 -1.7013446832e+01 9.0933616235e-07 1.7013446832e+01
-1.4911645038e-04 7.5704158609e-05 3.3815160835e+01 1.7161336464e+01 -3.3279946632e+01 6.5265628176e+01 3.7948735097e+01 -3.7413520895e+01 3.7948735097e+01 3.7413520895e+01
3.4241034158e-04 6.4692877249e-05 -3.8526822458e+00 -1.1361749121e+01 9.2350701796e-01 2.0105098053e+01 1.0143096159e+01 -1.3072271387e+01 1.0143096159e+01 1.3072271387e+01
1.2037220991e-04 1.4903233562e-04 -3.2146436945e+00 -1.7516081360e+00 -1.7038898996e+01 1.2355805214e+01 -2.9931438786e+00 -1.7260398812e+01 1.6001857184e-02 1.7260398805e+01
-2.9603557693e-04 1.9456191026e-05 1.4222135838e+02 6.0281609666e+01 5.7508920994e+00 1.5770116894e+02 1.6503493758e+02 -1.7062687102e+01 1.6503493758e+02 1.7062687102e+01
-2.9526219026e-04 2.1696957050e-05 1.2933982905e+02 5.7034779877e+01 5.1471310431e+00 1.4603822318e+02 1.5155868751e+02 -1.7071727421e+01 1.5155868751e+02 1.7071727421e+01
9.8216337158e-05 1.3912283846e-04 -1.1800150291e+01 -5.3841261127e-01 -1.7834281892e+01 5.2585407373e+00 -1.1781196181e+01 -1.7853236001e+01 -1.2303106925e-03 1.7853230333e+01
-2.4369677861e-04 7.9689588067e-05 -6.0848067960e+00 2.3671411076e+01 -1.9297715341e+01 4.2556827798e+01 1.1878934917e+01 -3.7261457053e+01 1.1878934917e+01 3.7261457053e+01
2.8375606725e-04 3.7637033950e-05 -1.8936474919e+00 -7.3888606454e+00 -1.2251582159e+01 1.5627033738e+01 1.9496573094e+00 -1.6094886961e+01 1.9495656492e+00 1.6094886961e+01
2.8456340906e-04 4.1271667522e-05 -1.9270668659e+00 -7.5951574587e+00 -1.1785687663e+01 1.5680358116e+01 2.1966817150e+00 -1.5909436244e+01 2.1966959445e+00 1.5909436244e+01
2.4102269742e-04 7.9052004584e-05 -3.9239103387e+00 -5.2274007127e+00 -1.2961161042e+01 1.1966140605e+01 -1.5338811911e+00 -1.5351190189e+01 4.2874150857e-05 1.5351190189e+01
2.3765339752e-04 8.1847739693e-05 -4.0612216894e+00 -5.0907056028e+00 -1.3023102796e+01 1.1744821908e+01 -1.7612861527e+00 -1.5323038333e+01 -1.9649507067e-04 1.5323038333e+01
-3.2543979484e-04 3.2451620204e-05 5.2840486285e+01 3.2875095122e+01 -1.5441784710e+00 7.3913461381e+01 6.8322110732e+01 -1.7025802918e+01 6.8322110732e+01 1.7025802918e+01
-2.8597258430e-04 5.2303355518e-05 2.9020550673e+01 3.6826892012e+01 -6.8439512168e+00 7.0923415268e+01 5.2035952625e+01 -2.9859353169e+01 5.2035952625e+01 2.9859353169e+01
2.5556792545e-04 1.2627776577e-04 -1.9737191474e+00 -7.2920708286e+00 -9.2499964713e+00 1.4114347859e+01 2.5370647265e+00 -1.3760780345e+01 2.5370646605e+00 1.3760780345e+01
2.5161438623e-04 1.2532338445e-04 -2.0359008966e+00 -7.1778903008e+00 -9.5489666399e+00 1.4031614827e+01 2.3087228292e+00 -1.3893590366e+01 2.3087208463e+00 1.3893590366e+01
2.5114488423e-04 1.2152075467e-04 -2.2702760683e+00 -7.1383273658e+00 -9.7038095385e+00 1.3939030173e+01 2.0606600193e+00 -1.4034745626e+01 2.0606590660e+00 1.4034745626e+01
2.4765758787e-04 1.2435947854e-04 -2.1240815839e+00 -7.0468989540e+00 -9.8457725943e+00 1.3916946454e+01 2.0500256925e+00 -1.4019879871e+01 2.0500420899e+00 1.4019879871e+01
-2.8531861952e-04 3.6292510346e-05 8.0164543850e+01 4.2828378422e+01 9.8579163785e-01 1.0101753552e+02 9.8897669069e+01 -1.7747333581e+01 9.8897669069e+01 1.7747333581e+01
3.4094611415e-04 3.6379329166e-06 -3.1500601412e+00 -1.2153237205e+01 -4.5869665835e+00 2.1074649884e+01 8.2989414210e+00 -1.6035968146e+01 8.2989414210e+00 1.6035968146e+01
3.3778013470e-04 7.1964822551e-06 -2.0606110635e+00 -1.2208007696e+01 -5.2491646965e+00 2.1317226902e+01 8.6526188100e+00 -1.5962394570e+01 8.6526188100e+00 1.5962394570e+01
3.3350162101e-04 7.1714562840e-06 -2.4680673036e+00 -1.1619363184e+01 -6.7932398789e+00 2.0466474415e+01 7.1856709218e+00 -1.6446978104e+01 7.1856709218e+00 1.6446978104e+01
3.3253921516e-04 3.6035266897e-06 -1.8422091345e+00 -1.2207629193e+01 -6.8239397447e+00 2.1574289681e+01 8.1228475153e+00 -1.6788996394e+01 8.1228475153e+00 1.6788996394e+01
3.3831131369e-04 1.1020673972e-05 -1.2610332453e+00 -1.2438726841e+01 -4.6726833966e+00 2.1740379664e+01 9.5849557303e+00 -1.5518672372e+01 9.5849557303e+00 1.5518672373e+01
3.3497123815e-04 1.4628408560e-05 -9.1226530190e-01 -1.2186824536e+01 -5.3431328925e+00 2.1450336867e+01 9.2566586674e+00 -1.5512056862e+01 9.2566586674e+00 1.5512056862e+01
3.4172369331e-04 7.3343437392e-06 -1.8035377418e+00 -1.2625704259e+01 -3.6182297057e+00 2.1915962069e+01 9.9423028761e+00 -1.5364070324e+01 9.9423028761e+00 1.5364070324e+01
3.3097952734e-04 9.3965140843e-05 -4.4791240217e+00 -9.2924466433e+00 -1.6968436877e+00 1.6271535098e+01 6.3063913145e+00 -1.2482359024e+01 6.3063913145e+00 1.2482359024e+01
3.3168886047e-04 9.8072058669e-05 -4.6286283052e+00 -9.0005264700e+00 -1.6867116604e+00 1.5793426219e+01 5.9606688962e+00 -1.2276008862e+01 5.9606688962e+00 1.2276008862e+01
3.3474654231e-04 9.1330787468e-05 -4.6624866268e+00 -9.3890750422e+00 -1.0525943531e+00 1.6556992971e+01 6.7016438586e+00 -1.2416724838e+01 6.7016438586e+00 1.2416724838e+01
-2.4373656943e-04 4.9821352544e-05 5.8781357039e+01 4.1274485447e+01 -1.9192127118e+01 9.8334104012e+01 7.6567836382e+01 -3.6978606462e+01 7.6567836382e+01 3.6978606462e+01
-2.4365849358e-04 5.1993656935e-05 5.2770704163e+01 4.0213067565e+01 -1.9007992123e+01 9.3350845334e+01 7.0777491703e+01 -3.7014779663e+01 7.0777491703e+01 3.7014779663e+01
1.1710984418e-04 1.4714495239e-04 -4.0788084570e+00 -1.8020030158e+00 -1.6991636288e+01 1.1615511545e+01 -3.8290036551e+00 -1.7241441090e+01 -9.3967971305e-03 1.7241441107e+01
-2.8560579465e-04 2.4456047722e-05 1.2711066092e+02 5.5447312027e+01 4.2905574596e+00 1.4330853296e+02 1.4843982927e+02 -1.7038610895e+01 1.4843982927e+02 1.7038610896e+01
-8.9699703656e-05 1.1552832771e-04 -7.5845315674e+00 5.9489913637e+00 -3.1229533547e+01 2.2919399236e+01 -6.1745112386e+00 -3.2639553876e+01 3.1432138306e-03 3.2639553876e+01
-9.0837927569e-05 1.1760071003e-04 -9.2690988084e+00 6.2160224165e+00 -3.0936786499e+01 2.1630091421e+01 -7.6148035495e+00 -3.2591081758e+01 -9.0922112235e-04 3.2591081758e+01
-3.6219527139e-04 3.3226640070e-06 1.0014971070e+02 6.4140948646e+01 1.3943763885e+01 1.3378695678e+02 1.3428867280e+02 -2.0195198218e+01 1.3428867280e+02 2.0195172116e+01
-3.5652618092e-04 6.2923502117e-06 1.1215118322e+02 6.3078119661e+01 1.2365847606e+01 1.3928275234e+02 1.4267344997e+02 -1.8156419144e+01 1.4267344997e+02 1.8156411426e+01
2.9587546831e-04 1.1311335860e-04 -3.0196420138e+00 -8.3738357316e+00 -6.1159165202e+00 1.4748651019e+01 3.9473583688e+00 -1.3082916903e+01 3.9473583688e+00 1.3082916903e+01
2.9747024854e-04 6.8537690135e-05 -2.4174294894e+00 -9.1668860497e+00 -7.7207679243e+00 1.6526742445e+01 4.4726204925e+00 -1.4610817906e+01 4.4726204956e+00 1.4610817906e+01
3.1551713188e-04 6.0342080940e-05 -2.2046465026e+00 -1.0487321647e+01 -5.2969043343e+00 1.8358535100e+01 6.8485297634e+00 -1.4350080600e+01 6.8485297634e+00 1.4350080600e+01
3.1606806354e-04 6.4170828246e-05 -2.4206746717e+00 -1.0447404047e+01 -4.9396469352e+00 1.8224129380e+01 6.8415452000e+00 -1.4201866807e+01 6.8415452000e+00 1.4201866807e+01
3.1269301881e-04 6.7374152071e-05 -2.5090969582e+00 -1.0172300137e+01 -5.3607528810e+00 1.7789055104e+01 6.3355908334e+00 -1.4205440673e+01 6.3355908335e+00 1.4205440673e+01
