x_m,y_m,sigma_xx_Pa,sigma_xy_Pa,sigma_yy_Pa,von_mises_Pa,sigma_max_principal_Pa,sigma_min_principal_Pa,sigma_tension_Pa,sigma_comp_mag_Pa
-8.6582851675e-06,9.8632073507e-05,4.3085556578e+00,-6.3101251105e+00,-3.5995071227e+01,3.6573911225e+01,5.2726997066e+00,-3.6959215276e+01,5.2827919083e+00,3.6959215276e+01
3.0132322692e-04,9.3327417565e-06,1.9070340547e+01,-1.9391121284e+01,-6.7685485409e+00,4.0356843978e+01,2.9450930738e+01,-1.7149138732e+01,2.9450930736e+01,1.7149138732e+01
-4.9216347995e-06,1.0097985594e-04,9.5289767660e-01,-6.4404190915e+00,-3.5856088470e+01,3.3771289740e+01,2.0462678255e+00,-3.6949458619e+01,1.9218465937e+00,3.6949458619e+01
2.2030579844e-05,1.0445769855e-04,-2.3707723006e+00,-5.1013982430e+00,-3.4296922795e+01,2.9020133279e+01,-1.5790657877e+00,-3.5088629308e+01,-2.2379312976e-01,3.5088629308e+01
1.8606697648e-05,1.0177596453e-04,1.0054392872e+00,-5.2873235520e+00,-3.4346168980e+01,3.1951664758e+01,1.7769374028e+00,-3.5117667096e+01,1.5944372093e+00,3.5117667096e+01
-3.1468085245e-06,9.9094055348e-05,3.6304611122e+00,-6.4871514316e+00,-3.5871034966e+01,3.6005830244e+01,4.6676888564e+00,-3.6908262710e+01,4.7102414865e+00,3.6908262710e+01
2.6624865981e-05,1.0321023896e-04,2.7669264663e-01,-3.8648886779e+00,-3.3189435217e+01,2.9738507312e+01,7.1316391637e-01,-3.3625906487e+01,5.1205549159e-01,3.3625906487e+01
5.3060066796e-07,1.0149686752e-04,2.3775909889e-01,-6.5452167245e+00,-3.5747976759e+01,3.3160381831e+01,1.3900465469e+00,-3.6900264207e+01,1.1467038472e+00,3.6900264207e+01
1.6704926827e-05,1.0356497366e-04,-1.8092462196e+00,-5.7676820457e+00,-3.4837337241e+01,3.0292997082e+01,-8.3362171031e-01,-3.5812961750e+01,-2.0623456800e-01,3.5812961750e+01
1.3215434613e-05,1.0096256284e-04,1.6131839047e+00,-5.9076221924e+00,-3.4919540541e+01,3.3248768837e+01,2.5430073197e+00,-3.5849363956e+01,2.5048006074e+00,3.5849363956e+01
2.3381081269e-06,9.9630654356e-05,2.9487580790e+00,-6.4906918660e+00,-3.5664271985e+01,3.5277241538e+01,4.0095679455e+00,-3.6725081851e+01,4.0742130624e+00,3.6725081851e+01
5.9545186720e-06,1.0209400067e-04,-4.7097841947e-01,-6.4754119372e+00,-3.5554222718e+01,3.2384369728e+01,6.8452401105e-01,-3.6709725148e+01,4.8443583692e-01,3.6709725148e+01
1.1345193738e-05,1.0278098845e-04,-1.1628470857e+00,-6.2195102915e+00,-3.5255101366e+01,3.1425222766e+01,-6.5613403017e-02,-3.6352335049e+01,-4.1833888888e-02,3.6352335049e+01
7.7938859034e-06,1.0025014345e-04,2.2715611670e+00,-6.3025887812e+00,-3.5353594925e+01,3.4362034786e+01,3.2979131545e+00,-3.6379946913e+01,3.3463390685e+00,3.6379946913e+01
1.8459378492e-04,1.4700493351e-04,-6.4299884059e-01,-5.3503160180e+00,-1.2529843825e+01,1.3850192233e+01,1.4099908812e+00,-1.4582833547e+01,1.4287262275e+00,1.4582833547e+01
6.6674994905e-05,4.2857463394e-05,7.2220549783e+01,-1.7242744362e+01,-1.9596511196e+01,8.4941756325e+01,7.5353165174e+01,-2.2729126586e+01,7.5353165174e+01,2.2729126586e+01
-6.6457697716e-05,6.8162273506e-05,4.9887433200e+01,7.6037282398e-01,-4.0185139225e+01,7.8015426309e+01,4.9893374368e+01,-4.0191080393e+01,4.9893374368e+01,4.0191080393e+01
3.1238173030e-05,2.0160354493e-05,1.5780878045e+02,-1.8152542833e+01,-3.3195093586e+01,1.6837408334e+02,1.5951766577e+02,-3.4903978911e+01,1.5951766577e+02,3.4903978911e+01
1.8053800388e-04,1.4189139250e-04,-2.2605084225e+00,-4.8362683623e+00,-1.3033784688e+01,1.2537978561e+01,-4.0834125811e-01,-1.4885951853e+01,-8.0607961888e-02,1.4885951853e+01
7.0712062295e-05,4.5307867027e-05,6.3019727280e+01,-1.4831598037e+01,-2.0168419410e+01,7.6488345307e+01,6.5586220688e+01,-2.2734912818e+01,6.5586220688e+01,2.2734912818e+01
2.9933573191e-05,1.8533059128e-05,1.6289257969e+02,-1.7688828552e+01,-3.4078533280e+01,1.7330998691e+02,1.6446759080e+02,-3.5653544389e+01,1.6446759080e+02,3.5653544389e+01
1.7196647026e-04,1.2768252211e-04,-6.0627992516e+00,-2.8740855120e+00,-1.4902417968e+01,9.1283086435e+00,-5.2123771570e+00,-1.5752840062e+01,9.1724536892e-05,1.5752840062e+01
-6.1795317023e-05,7.0002850629e-05,4.6955217174e+01,-1.2113122553e-01,-3.9900449903e+01,7.5218716009e+01,4.6954929572e+01,-3.9900162300e+01,4.6954929572e+01,3.9900162300e+01
7.4038957199e-05,4.5669619422e-05,6.0073083187e+01,-1.4098904907e+01,-2.0341414017e+01,7.3800621106e+01,6.2474643047e+01,-2.2742973876e+01,6.2474643047e+01,2.2742973876e+01
1.7677446730e-04,1.4433203913e-04,-1.8645639035e+00,-4.7794471156e+00,-1.3132402458e+01,1.2795853733e+01,-1.1079358329e-01,-1.4886172778e+01,-5.1179104054e-02,1.4886172778e+01
7.6667086798e-05,4.3850658328e-05,6.2594865938e+01,-1.4849452105e+01,-2.0167014150e+01,7.6151232565e+01,6.5179860515e+01,-2.2752008727e+01,6.5179860515e+01,2.2752008727e+01
-5.8690020903e-05,7.0011349370e-05,4.6967748701e+01,-6.7779256590e-01,-3.9920188142e+01,7.5255563061e+01,4.6972599871e+01,-3.9925039312e+01,4.6972599871e+01,3.9925039312e+01
1.6838464218e-04,1.3004777938e-04,-6.0259396534e+00,-2.7804961137e+00,-1.5105687992e+01,9.2174475234e+00,-5.2441180138e+00,-1.5887509632e+01,1.1269656882e-04,1.5887509632e+01
4.9289668813e-05,1.1820223327e-04,-1.3070643882e+01,2.2751662573e-01,-3.1823116266e+01,1.6161172134e+01,-1.3116222992e+01,-3.1777537156e+01,8.9139156032e-03,3.1777537157e+01
8.0762895034e-05,4.6460110111e-05,5.4446209839e+01,-1.2708293432e+01,-2.0670117512e+01,6.8677917129e+01,5.6539260106e+01,-2.2763167778e+01,5.6539260106e+01,2.2763167778e+01
3.5496412827e-04,1.5467743137e-05,2.7593454371e-01,-1.4260398322e+01,2.8720624146e+00,2.4797866920e+01,1.5891053621e+01,-1.2743056662e+01,1.5891053621e+01,1.2743055516e+01
8.4168125718e-05,4.6885492128e-05,5.1771692214e+01,-1.2051687329e+01,-2.0825454761e+01,6.6247905130e+01,5.3721364586e+01,-2.2775127133e+01,5.3721364586e+01,2.2775127133e+01
8.6890401733e-05,4.5030993185e-05,5.3905460205e+01,-1.2702485773e+01,-2.0680861753e+01,6.8240048308e+01,5.6010709486e+01,-2.2786111034e+01,5.6010709486e+01,2.2786111034e+01
-5.7086936010e-05,6.8185191272e-05,4.9956273720e+01,-9.4563297449e-01,-4.0245353884e+01,7.8133343454e+01,4.9965766794e+01,-4.0254846958e+01,4.9965766794e+01,4.0254846958e+01
2.3897480113e-05,2.0055099528e-05,1.5777011662e+02,-1.6186324941e+01,-3.5616234786e+01,1.6980646550e+02,1.5911474949e+02,-3.6960867647e+01,1.5911474949e+02,3.6960867647e+01
-5.2489514777e-05,7.0051956288e-05,4.6939964756e+01,-1.7488665489e+00,-3.9907387007e+01,7.5272295498e+01,4.6974768943e+01,-3.9942191194e+01,4.6974768943e+01,3.9942191194e+01
2.0211193759e-05,2.0003196617e-05,1.5776446395e+02,-1.5264534700e+01,-3.6763472328e+01,1.7052693403e+02,1.5895426707e+02,-3.7953275453e+01,1.5895426707e+02,3.7953275453e+01
3.2567027671e-05,1.0661182228e-04,-3.0544591190e+00,-2.9329877213e+00,-3.2769158425e+01,2.6217277799e+01,-2.7752563774e+00,-3.3048361166e+01,-4.9464059910e-03,3.3048361166e+01
9.1056656486e-05,4.7804407934e-05,4.6655813455e+01,-1.0807781965e+01,-2.1118446322e+01,6.1609373558e+01,4.8338871975e+01,-2.2801504842e+01,4.8338871975e+01,2.2801504842e+01
9.4548502615e-05,4.8294305363e-05,4.4218507604e+01,-1.0219920129e+01,-2.1255936675e+01,5.9403565683e+01,4.5777950102e+01,-2.2815379173e+01,4.5777950102e+01,2.2815379173e+01
1.8814362377e-05,1.8394354467e-05,1.6261358679e+02,-1.4844905628e+01,-3.7566625014e+01,1.7525636967e+02,1.6370779310e+02,-3.8660831317e+01,1.6370779310e+02,3.8660831317e+01
-4.9385788390e-05,7.0079440861e-05,4.6906970280e+01,-2.2623141767e+00,-3.9873758861e+01,7.5255742611e+01,4.6965528964e+01,-3.9932317545e+01,4.6965528964e+01,3.9932317545e+01
9.7358879322e-05,4.6404278776e-05,4.6055994111e+01,-1.0792060080e+01,-2.1135771861e+01,6.1120560230e+01,4.7748083027e+01,-2.2827860776e+01,4.7748083027e+01,2.2827860776e+01
1.2824220567e-05,1.9909270119e-05,1.5773701992e+02,-1.3527205189e+01,-3.8911313797e+01,1.7190558313e+02,1.5866258776e+02,-3.9836881633e+01,1.5866258776e+02,3.9836881633e+01
3.5423241101e-04,1.1705097061e-05,9.5355796412e-02,-1.3791917997e+01,2.2173198257e+00,2.3955190360e+01,1.4986873414e+01,-1.2674197792e+01,1.4986873414e+01,1.2674197477e+01
1.0162642546e-04,4.9338948628e-05,3.9569757073e+01,-9.1119955479e+00,-2.1512568827e+01,5.5205243515e+01,4.0901356327e+01,-2.2844168080e+01,4.0901356327e+01,2.2844168080e+01
-4.7720988641e-05,6.8262478727e-05,4.9887808408e+01,-2.5257444511e+00,-4.0141675703e+01,7.8089826084e+01,4.9958248463e+01,-4.0212115759e+01,4.9958248463e+01,4.0212115759e+01
1.1370258464e-05,1.8311503838e-05,1.6244696566e+02,-1.3124805267e+01,-3.9661513424e+01,1.7650018834e+02,1.6329515737e+02,-4.0509705133e+01,1.6329515737e+02,4.0509705133e+01
1.0449580409e-04,4.7422577784e-05,4.1237050257e+01,-9.6396041182e+00,-2.1405680069e+01,5.6763501496e+01,4.2688107963e+01,-2.2856737775e+01,4.2688107963e+01,2.2856737775e+01
-2.2169051602e-06,1.4623113299e-06,2.1082449651e+02,-8.4484739199e+00,-4.6179299199e+01,2.2305180283e+02,2.1110161707e+02,-4.6456419753e+01,2.1110161707e+02,4.6456419753e+01
1.5011318718e-04,1.4125292821e-04,-5.6431397353e+00,-2.3016497238e+00,-1.6617136687e+01,1.0309914799e+01,-5.1777061268e+00,-1.7082570296e+01,1.3812292352e-03,1.7082570296e+01
-4.3192142231e-05,7.0160876989e-05,4.6781849587e+01,-3.2351451307e+00,-3.9744794833e+01,7.5142897050e+01,4.6902299217e+01,-3.9865244463e+01,4.6902299217e+01,3.9865244463e+01
4.7551346626e-05,1.0864322731e-04,-2.8210812004e-01,4.0628870060e+00,-2.6149545874e+01,2.3446695997e+01,3.2112924846e-01,-2.6752783242e+01,1.6733750426e-01,2.6752783242e+01
4.5481906421e-05,1.1017170439e-04,-3.1006622089e+00,2.0394708527e+00,-2.8825092268e+01,2.2521266578e+01,-2.9602179173e+00,-2.8965536559e+01,-2.2841479372e-02,2.8965536559e+01
1.0882887354e-04,5.0471818109e-05,3.5188847169e+01,-8.0867696854e+00,-2.1746473245e+01,5.1260474829e+01,3.6316435903e+01,-2.2874061980e+01,3.6316435903e+01,2.2874061980e+01
4.2930625308e-05,1.0936879037e-04,-3.1220763059e+00,8.1132708870e-01,-2.9941811927e+01,2.3240875390e+01,-3.1138184537e+00,-2.9950069779e+01,1.6743202944e-02,2.9950069779e+01
3.9788557770e-05,1.0628679795e-04,-2.3437614408e-01,2.7348718085e-01,-2.9930493242e+01,2.5702830046e+01,-2.4289884695e-01,-2.9921970539e+01,-1.1703685156e-01,2.9921970539e+01
5.0582616926e-05,1.1192781978e-04,-3.0766590715e+00,4.8852869576e+00,-2.5635168478e+01,2.1232790933e+01,-2.0971562139e+00,-2.6614671336e+01,-2.3616146765e-01,2.6614671328e+01
1.2511878970e-04,1.2572603879e-04,-1.0588607005e+01,-4.0043050751e-01,-1.7061222651e+01,5.6539837644e+00,-1.0560585780e+01,-1.7089243876e+01,3.6262438372e-07,1.7089243876e+01
-4.0093324957e-05,7.0210255425e-05,4.6696309350e+01,-3.6931097242e+00,-3.9647382253e+01,7.5048376722e+01,4.6853664051e+01,-3.9804736954e+01,4.6853664051e+01,3.9804736954e+01
5.2653299674e-05,1.1047276798e-04,-2.5260007686e-01,7.2371878758e+00,-2.1749434284e+01,2.2426426571e+01,1.9468862373e+00,-2.3948920598e+01,1.6583533577e+00,2.3948920593e+01
1.4640827066e-04,1.3957911769e-04,-6.1057487728e+00,-2.1889624377e+00,-1.6571057760e+01,9.8269451718e+00,-5.6648138260e+00,-1.7011992706e+01,-5.4223450237e-04,1.7011992706e+01
6.7861881919e-05,1.1732110648e-04,-5.9839292180e+00,6.0769466787e+00,-1.8874676375e+01,1.5358242152e+01,-3.5622175557e+00,-2.1296388038e+01,-7.4466539487e-03,2.1296387779e+01
1.3528026032e-04,1.2341272388e-04,-1.0023243163e+01,-6.5460278690e-01,-1.6999859813e+01,6.1513778270e+00,-9.9600518439e+00,-1.7063051133e+01,-2.4574480416e-07,1.7063051133e+01
3.7770937755e-05,1.0790520336e-04,-3.1495177310e+00,-1.2906681417e+00,-3.1615324462e+01,2.4734082326e+01,-3.1021920073e+00,-3.1662650186e+01,2.9542490546e-02,3.1662650186e+01
7.2949818617e-05,1.1733231055e-04,-6.3213864538e+00,5.4782707098e+00,-1.9442687312e+01,1.4830582322e+01,-4.3195961866e+00,-2.1444477579e+01,7.8543420391e-04,2.1444477239e+01
1.1177555589e-04,4.8522610169e-05,3.6720510350e+01,-8.5740230107e+00,-2.1650441819e+01,5.2689119257e+01,3.7955111452e+01,-2.2885042921e+01,3.7955111452e+01,2.2885042921e+01
1.4268474749e-04,1.3416790949e-04,-7.7790720708e+00,-1.7924356398e+00,-1.6698906481e+01,8.3283303445e+00,-7.4306255098e+00,-1.7047353042e+01,-3.1789845209e-05,1.7047353042e+01
6.3015678915e-05,1.1737950836e-04,-5.9040661783e+00,6.9838382960e+00,-1.8249757588e+01,1.6134340240e+01,-2.7617462020e+00,-2.1392077564e+01,-6.1873427821e-02,2.1392076859e+01
5.7693843903e-05,1.1253293309e-04,-3.2818756374e-01,7.6386833947e+00,-1.8185770418e+01,2.0359390289e+01,2.4975204732e+00,-2.1011478455e+01,2.6357999048e+00,2.1011478443e+01
6.0535250545e-05,1.1617002817e-04,-3.5595777809e+00,7.6327106347e+00,-1.7364296247e+01,1.7825207868e+01,-1.7054845321e-01,-2.0753325575e+01,8.7321002029e-01,2.0753325464e+01
1.3191622146e-04,1.2543063237e-04,-1.0220868266e+01,-6.5214151033e-01,-1.7015215381e+01,5.9950097826e+00,-1.0156821312e+01,-1.7079262335e+01,-2.5502229116e-07,1.7079262335e+01
-2.2828513132e-04,8.7271627581e-05,-6.6194066172e+00,2.0618580221e+01,-2.1966307985e+01,3.8099178355e+01,7.7037135780e+00,-3.6289428180e+01,7.7037135780e+00,3.6289428180e+01
1.1615986174e-04,5.1693616152e-05,3.1058395176e+01,-7.1399418116e+00,-2.1958215200e+01,4.7552209170e+01,3.2004370753e+01,-2.2904190777e+01,3.2004370753e+01,2.2904190777e+01
5.5589022025e-05,1.1392445310e-04,-2.9035385584e+00,8.3235526275e+00,-2.0037932971e+01,2.0665938128e+01,4.6074917632e-01,-2.3402220706e+01,4.6199395323e-01,2.3402220624e+01
1.3909867532e-04,1.3248940673e-04,-8.5088976448e+00,-1.5456053284e+00,-1.6788180905e+01,7.6566588855e+00,-8.2279652065e+00,-1.7069113344e+01,1.1348901138e-05,1.7069113344e+01
1.2175009021e-04,1.2404702723e-04,-1.0503873290e+01,-2.0114034837e-01,-1.7054094113e+01,5.6947689982e+00,-1.0491107287e+01,-1.7066860116e+01,-6.3660189070e-08,1.7066860116e+01
1.1988600556e-04,5.2332650504e-05,2.9102018967e+01,-6.6966054106e+00,-2.2052373152e+01,4.5796426175e+01,2.9965401886e+01,-2.2915756074e+01,2.9965401888e+01,2.2915756074e+01
-3.8368721443e-05,6.8402660281e-05,4.9659159815e+01,-3.9454633185e+00,-3.9842609083e+01,7.7810941611e+01,4.9832443451e+01,-4.0015892719e+01,4.9832443451e+01,4.0015892719e+01
2.6409664254e-04,1.0232477629e-04,-2.9929308124e+00,-7.3775419418e+00,-9.5298572515e+00,1.3975465588e+01,1.8073447873e+00,-1.4330132851e+01,1.8073861831e+00,1.4330132851e+01
1.0542413459e-04,1.1928405598e-04,-1.0787259919e+01,2.6165623686e+00,-2.1072651941e+01,9.9803734540e+00,-1.0167784630e+01,-2.1692127231e+01,-8.6194183309e-07,2.1692127232e+01
1.2292865064e-04,5.0335211926e-05,3.0448583273e+01,-7.1323489044e+00,-2.1979409874e+01,4.7056590129e+01,3.1402721678e+01,-2.2933548278e+01,3.1402721678e+01,2.2933548278e+01
-3.3913546181e-05,7.0339009727e-05,4.6455594667e+01,-4.5413841546e+00,-3.9377871617e+01,7.4748496799e+01,4.6694926274e+01,-3.9617203223e+01,4.6694926274e+01,3.9617203223e+01
1.0229108854e-04,1.2095340254e-04,-1.1237947459e+01,3.5083768356e+00,-2.1659532915e+01,1.0870848624e+01,-1.0172452807e+01,-2.2725027566e+01,-5.3858248648e-07,2.2725027557e+01
8.6813013451e-05,1.1904892283e-04,-8.7247925749e+00,4.5119969853e+00,-2.0651148897e+01,1.2975424517e+01,-7.1966058977e+00,-2.2179335574e+01,7.7439196676e-06,2.2179336234e+01
9.5940328207e-05,1.2084544738e-04,-1.0448438479e+01,4.0328183311e+00,-2.1213433195e+01,1.1661994075e+01,-9.0978804184e+00,-2.2563991256e+01,1.7923706352e-06,2.2563991161e+01
9.2630978605e-05,1.1600234370e-04,-8.0598461504e+00,3.9775889605e+00,-2.1375021653e+01,1.3448405153e+01,-6.9529935663e+00,-2.2481874237e+01,2.3777823767e-05,2.2481874312e+01
1.1199544631e-04,1.2605809979e-04,-1.0716673049e+01,1.4295034809e-03,-1.6947203188e+01,5.4213946061e+00,-1.0701894483e+01,-1.6961981754e+01,5.3481043366e-07,1.6961981754e+01
-3.0823345527e-05,7.0413905805e-05,4.6305945479e+01,-4.9297860696e+00,-3.9202382159e+01,7.4542584919e+01,4.6588963129e+01,-3.9485399809e+01,4.6588963129e+01,3.9485399809e+01
1.2745195124e-04,5.3672065720e-05,2.5347079291e+01,-5.8596047298e+00,-2.2263048284e+01,4.2465250801e+01,2.6059339485e+01,-2.2975308478e+01,2.6059339488e+01,2.2975308478e+01
8.3858030448e-05,1.1747173238e-04,-7.6185241366e+00,4.6181991586e+00,-2.0551731949e+01,1.3787977824e+01,-6.1246353349e+00,-2.2045620751e+01,-4.2956286272e-05,2.2045620899e+01
8.0766542481e-05,1.1304099398e-04,-5.1677575628e+00,4.4657831067e+00,-2.0846734410e+01,1.5646944769e+01,-3.9734782123e+00,-2.2041013761e+01,-4.5557199810e-04,2.2041013731e+01
1.0878209560e-04,1.2436864819e-04,-1.0737766816e+01,4.9267268412e-01,-1.7565350265e+01,5.9527651477e+00,-1.0714727980e+01,-1.7588389101e+01,-1.3118419209e-07,1.7588389102e+01
1.3055354858e-04,5.1640739587e-05,2.6648031790e+01,-6.2690873347e+00,-2.2214880105e+01,4.3687951302e+01,2.7439826287e+01,-2.3006674602e+01,2.7439826286e+01,2.3006674602e+01
5.4091883187e-06,1.9825173135e-05,1.5768158270e+02,-1.1902819092e+01,-4.0856064460e+01,1.7316936442e+02,1.5839213828e+02,-4.1566620041e+01,1.5839213828e+02,4.1566620041e+01
3.9008164170e-06,1.8237893679e-05,1.6226600440e+02,-1.1510299820e+01,-4.1554520303e+01,1.7763521820e+02,1.6291348309e+02,-4.2201998999e+01,1.6291348309e+02,4.2201998999e+01
1.3512241390e-04,5.5090347610e-05,2.2039683471e+01,-5.6393894337e+00,-2.1120878937e+01,3.8632876208e+01,2.2764103746e+01,-2.1845299211e+01,2.2764103721e+01,2.1845299211e+01
-2.9041321836e-05,6.8616116388e-05,4.9233749186e+01,-5.1652874326e+00,-3.9305256734e+01,7.7196771183e+01,4.9533822849e+01,-3.9605330397e+01,4.9533822849e+01,3.9605330397e+01
-2.0262196815e-06,1.9752738347e-05,1.5758172814e+02,-1.0364493517e+01,-4.2588604108e+01,1.7427887243e+02,1.5811651593e+02,-4.3123391895e+01,1.5811651593e+02,4.3123391895e+01
1.3825514557e-04,5.3012615629e-05,2.3323521771e+01,-6.2268316361e+00,-2.0581381761e+01,3.9522407456e+01,2.4189342589e+01,-2.1447202579e+01,2.4189342573e+01,2.1447202579e+01
-2.4665313329e-05,7.0598006521e-05,4.5921126625e+01,-5.6236974903e+00,-3.8759071464e+01,7.3978875219e+01,4.6292751104e+01,-3.9130695942e+01,4.6292751104e+01,3.9130695942e+01
-5.7556635306e-06,1.9717616466e-05,1.5752298643e+02,-9.6187566199e+00,-4.3376534268e+01,1.7477921996e+02,1.5798205577e+02,-4.3835603613e+01,1.5798205577e+02,4.3835603613e+01
1.4275690112e-04,5.6567780415e-05,1.9274390304e+01,-5.8178467089e+00,-1.9483850614e+01,3.5045000834e+01,2.0128510510e+01,-2.0337970821e+01,2.0128510272e+01,2.0337970820e+01
-2.1587942090e-05,7.0702855359e-05,4.5690045449e+01,-5.9268294756e+00,-3.8486140466e+01,7.3617624650e+01,4.6105107901e+01,-3.8901202919e+01,4.6105107901e+01,3.8901202919e+01
1.4657044089e-04,5.7318941005e-05,1.8067527095e+01,-5.9803353206e+00,-1.8721764384e+01,3.3501240390e+01,1.9014831512e+01,-1.9669068801e+01,1.9014831919e+01,1.9669068801e+01
-7.3409697303e-06,1.8143842072e-05,1.6194947955e+02,-9.2314366851e+00,-4.4001219436e+01,1.7907311601e+02,1.6236204179e+02,-4.4413781678e+01,1.6236204179e+02,4.4413781678e+01
1.4972389754e-04,5.5171993405e-05,1.9347290180e+01,-6.5238484464e+00,-1.8338048304e+01,3.4536648266e+01,2.0444364117e+01,-1.9435122244e+01,2.0444363830e+01,1.9435122243e+01
-1.9751546384e-05,6.8915501384e-05,4.8557356150e+01,-6.1417097657e+00,-3.8471886416e+01,7.6116228850e+01,4.8988460082e+01,-3.8902990349e+01,4.8988460083e+01,3.8902990349e+01
1.5418011603e-04,5.8844179852e-05,1.5989867857e+01,-6.4272056622e+00,-1.7342191842e+01,3.0937527946e+01,1.7185628096e+01,-1.8537952082e+01,1.7185623922e+01,1.8537952081e+01
-1.5460715983e-05,7.0952023478e-05,4.5119845505e+01,-6.4337065257e+00,-3.7824293917e+01,7.2690694869e+01,4.5615768044e+01,-3.8320216456e+01,4.5615768044e+01,3.8320216456e+01
1.5734788356e-04,5.6649930964e-05,1.7253433766e+01,-6.9158382473e+00,-1.7071683894e+01,3.2048364665e+01,1.8594006903e+01,-1.8412257030e+01,1.8594003406e+01,1.8412257030e+01
-1.2401075575e-05,7.1092140884e-05,4.4782943558e+01,-6.6346875004e+00,-3.7428063772e+01,7.2118043943e+01,4.5314811977e+01,-3.7959932191e+01,4.5314811977e+01,3.7959932191e+01
1.6174267132e-04,6.0394767854e-05,1.4476889062e+01,-7.0758828183e+00,-1.6134366467e+01,2.9204770480e+01,1.6032643396e+01,-1.7690120800e+01,1.6032595615e+01,1.7690120800e+01
1.6552886986e-04,6.1165135337e-05,1.3877989154e+01,-7.4310496239e+00,-1.5620903650e+01,2.8602233601e+01,1.5642050021e+01,-1.7384964517e+01,1.5642116407e+01,1.7384964517e+01
1.7255472011e-04,5.9629425960e-05,1.4819290491e+01,-8.2843847927e+00,-1.4992294823e+01,2.9535781866e+01,1.6965989445e+01,-1.7138993777e+01,1.6966261790e+01,1.7138993777e+01
-4.7925630700e-06,3.0123739377e-06,2.0606218073e+02,-8.2300906504e+00,-4.6401322256e+01,2.1910347785e+02,2.0632988116e+02,-4.6669022678e+01,2.0632988116e+02,4.6669022678e+01
1.7579302408e-04,5.7332857070e-05,1.5949192610e+01,-8.5592951715e+00,-1.4980294203e+01,3.0613142217e+01,1.8158955103e+01,-1.7190056696e+01,1.8159025893e+01,1.7190056696e+01
-1.0514265007e-05,6.9315974397e-05,4.7553979862e+01,-6.8289171243e+00,-3.7265885640e+01,7.4402145507e+01,4.8100145848e+01,-3.7812051626e+01,4.8100145848e+01,3.7812051626e+01
1.8017501316e-04,6.1114691773e-05,1.2226305992e+01,-8.1529547947e+00,-1.4727948470e+01,2.7288319278e+01,1.4504097242e+01,-1.7005739720e+01,1.4505051363e+01,1.7005739720e+01
1.8345092194e-04,5.8762463165e-05,1.4219181614e+01,-8.7657225420e+00,-1.4537397273e+01,2.9171274276e+01,1.6682935226e+01,-1.7001150885e+01,1.6681828885e+01,1.7001150885e+01
-6.3152843614e-06,7.1417925165e-05,4.3970666534e+01,-6.9201570790e+00,-3.6488404363e+01,7.0702840627e+01,4.4561435154e+01,-3.7079172983e+01,4.4561435154e+01,3.7079172983e+01
1.8788606307e-04,6.2697242007e-05,6.5013002691e+00,-6.5623700201e+00,-1.5205509267e+01,2.1976069681e+01,8.3357852470e+00,-1.7039994245e+01,8.3210866495e+00,1.7039994245e+01
-1.3216030054e-05,1.9659672811e-05,1.5736058384e+02,-8.1654122674e+00,-4.4791924483e+01,1.7563889719e+02,1.5768949425e+02,-4.5120834896e+01,1.5768949425e+02,4.5120834896e+01
-1.6957132153e-05,1.9631551624e-05,1.5727264849e+02,-7.4509315094e+00,-4.5424219121e+01,1.7601376857e+02,1.5754581135e+02,-4.5697381983e+01,1.5754581135e+02,4.5697381983e+01
